YEAR     JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC     DJF     MAM     JJA     SON     ANN
1886    -3.6   -3.8   -3.0    4.5    8.7   13.9   16.2   16.1   11.8    6.0    4.3   -2.3   -0.53   -0.77   12.93   11.30    5.73
1887    -1.2   -0.6   -0.3    3.9    8.7   13.0   16.7   14.6   11.8    4.0    0.8   -2.8   -1.07    1.00   12.80   10.13    5.72
1888    -3.8   -7.6   -8.9   -0.3    7.5   12.2   14.7   14.1   11.1    4.2   -0.1    0.5   -1.13   -5.60   11.47    9.80    3.63
1889    -1.8   -7.2   -4.3    2.1   11.9   16.8   15.0   14.7    9.7    7.8    2.5   -1.5   -0.27   -3.13   14.57   10.73    5.48
1890     0.3   -1.9    0.4    3.7   11.0   13.4   14.6   14.9   12.1    4.8    1.8   -3.0   -0.30    0.73   13.00   10.60    6.01
1891    -5.1   -0.5   -2.4    2.6    8.8   12.6   17.7   14.4   11.5    8.6    0.9    0.0   -1.40   -0.10   13.03   11.50    5.76
1892    -6.0   -4.9   -2.0    2.9    8.2   12.9   14.7   14.8   12.0    5.7    2.7   -4.6   -2.63   -1.33   11.93   10.83    4.70
1893    -7.9  -11.0   -0.5    4.0    7.1   13.8   16.5   15.0    9.8    7.1    0.5    0.2   -2.40   -2.50   12.47   10.63    4.55
1894    -1.3   -0.7    2.8    5.9    9.0   13.5   17.0   15.1    9.1    4.5    4.1    0.3    1.03    2.67   13.17    9.57    6.61
1895    -5.8   -8.2   -2.8    4.0   11.7   15.9   15.5   15.4   11.5    5.8    2.1   -1.7   -1.80   -2.33   14.37   10.90    5.28
1896    -2.5   -0.8    0.1    3.4    8.2   17.4   18.8   14.4   11.5    7.5    0.5   -1.8   -1.27    0.90   14.80   11.13    6.39
1897    -5.2   -4.2   -1.8    3.7   10.2   15.1   17.2   17.2   11.3    6.4    1.5    0.3   -1.13   -0.77   14.17   11.63    5.98
1898     0.9   -2.2   -1.3    1.9    8.7   13.9   14.8   14.9   11.4    6.0    3.5    0.1    1.50   -0.53   12.47   10.77    6.05
1899    -4.1   -2.5   -3.5    3.3    7.0   11.3   19.1   14.0   11.2    6.4    3.6   -2.4   -0.97   -0.90   12.47   10.53    5.28
1900    -3.2   -7.6   -2.9    2.6    6.8   14.8   16.6   16.2   11.2    6.8    2.5   -1.1   -0.60   -2.63   12.73   11.40    5.23
1901    -3.6   -6.7   -2.0    3.9   10.1   15.3   20.7   17.6   12.7    9.8   -1.2   -3.7   -2.83   -1.60   15.37   13.37    6.08
1902    -1.6   -5.0   -2.8    0.4    5.8   11.5   13.2   13.0    9.4    4.6    1.1   -4.4   -1.63   -2.47   10.17    9.00    3.77
1903    -3.6    0.5    3.4    2.6    9.2   13.6   16.0   13.9   12.0    4.6    0.2   -0.6   -1.33    2.17   12.93   10.17    5.98
1904    -0.5   -4.9   -2.1    3.8    7.1   12.3   15.5   14.7   11.5    6.6   -0.1   -2.2   -0.93   -1.07   11.63   10.93    5.14
1905    -3.4   -1.4    0.2    1.7    9.7   16.6   16.6   14.5   11.3    3.9    1.8    0.0   -0.53    0.17   14.30    9.90    5.96
1906    -1.0   -1.2   -2.0    5.2   10.6   14.1   17.1   14.7   10.9    6.9    3.8   -2.4    0.13    0.67   13.93   10.83    6.39
1907    -4.1   -3.0    0.1    2.3    7.2   12.7   14.5   12.8   10.9   10.1    3.2   -3.3   -1.40   -0.20   11.47   11.27    5.28
1908    -2.3   -1.6   -2.1    2.5    7.8   13.4   15.8   15.5   10.8    8.1   -0.5   -0.8   -1.20   -0.40   12.33   11.47    5.55
1909    -1.5   -5.2   -2.3    1.3    5.2   13.1   15.0   15.1   11.0    9.9   -1.7   -1.0   -1.40   -2.07   11.10   12.00    4.91
1910    -1.8   -0.2    1.3    4.7    9.7   14.8   14.7   14.3   11.8    7.0    1.4    0.3   -0.03    1.93   13.07   11.03    6.50
1911    -1.4   -2.1    0.2    4.0   10.5   12.8   15.9   17.6   12.2    5.6    3.4    1.4    1.13    0.70   13.07   11.80    6.67
1912    -5.4   -4.2    1.2    3.2    7.2   13.7   18.1   15.8    9.1    4.9    1.2    1.8   -0.80    0.07   13.00    9.93    5.55
1913    -3.2   -0.5    1.8    4.7    9.5   13.4   16.0   15.2   11.5    7.0    4.6   -2.1   -0.23    2.00   12.97   11.23    6.49
1914    -3.6    1.4   -0.7    6.4    9.0   14.3   20.7   15.5   11.8    5.9    1.5    2.2    0.03    2.37   14.67   11.07    7.03
1915    -4.7   -2.1   -4.0    3.9    7.4   12.5   15.8   15.0   10.1    4.2    0.3   -7.0   -3.80   -0.73   11.90    9.77    4.28
1916    -1.9   -2.4   -2.8    4.8    7.9   11.6   16.5   13.0    9.9    5.3    4.4   -0.7    0.60   -0.13   12.00    9.40    5.47
1917    -8.1   -5.2   -6.0    0.6    8.6   17.7   15.9   17.2   12.3    7.3    2.4   -2.4   -2.70   -3.53   14.07   12.27    5.03
1918    -5.7   -2.1   -0.1    3.7    9.6   11.9   16.8   15.2   10.7    7.9    3.6   -1.2   -1.10    0.50   12.77   11.27    5.86
1919    -1.5   -4.6   -2.3    3.1    9.8   13.4   17.4   13.6   12.4    5.2   -1.9   -3.3   -2.23   -1.27   13.53   10.40    5.11
1920    -3.3    0.3    2.9    4.9   10.3   13.1   16.6   14.5   11.8    5.9    3.2   -0.9   -0.33    2.70   13.33   10.73    6.61
